,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
282,Anita Bonds ,Bonds for Council 2014,Corporate Sponsored PAC,3/18/2014,5,2014.0,Council At-Large
283,Anita Bonds ,Bonds for Council 2014,Individual,3/18/2014,1,2014.0,Council At-Large
284,Anita Bonds ,Bonds for Council 2014,Individual,3/24/2014,2,2014.0,Council At-Large
285,Anita Bonds ,Bonds for Council 2014,Individual,3/24/2014,25,2014.0,Council At-Large
286,Anita Bonds ,Bonds for Council 2014,Individual,3/24/2014,1,2014.0,Council At-Large
287,Anita Bonds ,Bonds for Council 2014,Corporation,3/24/2014,5,2014.0,Council At-Large
288,Anita Bonds ,Bonds for Council 2014,Corporate Sponsored PAC,3/20/2014,5,2014.0,Council At-Large
289,Anita Bonds ,Bonds for Council 2014,Individual,3/18/2014,2,2014.0,Council At-Large
290,Anita Bonds ,Bonds for Council 2014,Individual,3/24/2014,25,2014.0,Council At-Large
291,Anita Bonds ,Bonds for Council 2014,Individual,3/24/2014,1,2014.0,Council At-Large
292,Anita Bonds ,Bonds for Council 2014,Individual,3/24/2014,2,2014.0,Council At-Large
293,Anita Bonds ,Bonds for Council 2014,Corporation,12/9/2013,1,2014.0,Council At-Large
294,Anita Bonds ,Bonds for Council 2014,Individual,12/10/2013,1,2014.0,Council At-Large
295,Anita Bonds ,Bonds for Council 2014,Individual,8/16/2013,2,2014.0,Council At-Large
296,Anita Bonds ,Bonds for Council 2014,Individual,1/31/2014,1,2014.0,Council At-Large
297,Anita Bonds ,Bonds for Council 2014,Business,2/1/2014,5,2014.0,Council At-Large
298,Anita Bonds ,Bonds for Council 2014,Individual,2/1/2014,5,2014.0,Council At-Large
299,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
300,Anita Bonds ,Bonds for Council 2014,Individual,2/1/2014,75,2014.0,Council At-Large
301,Anita Bonds ,Bonds for Council 2014,Individual,2/3/2014,1,2014.0,Council At-Large
302,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
303,Anita Bonds ,Bonds for Council 2014,Individual,3/10/2014,1,2014.0,Council At-Large
304,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
305,Anita Bonds ,Bonds for Council 2014,Individual,3/20/2014,2,2014.0,Council At-Large
306,Anita Bonds ,Bonds for Council 2014,Individual,3/10/2014,5,2014.0,Council At-Large
307,Anita Bonds ,Bonds for Council 2014,Individual,3/10/2014,25,2014.0,Council At-Large
308,Anita Bonds ,Bonds for Council 2014,Individual,3/9/2014,1,2014.0,Council At-Large
309,Anita Bonds ,Bonds for Council 2014,Individual,3/9/2014,1,2014.0,Council At-Large
310,Anita Bonds ,Bonds for Council 2014,Individual,3/6/2014,5,2014.0,Council At-Large
311,Anita Bonds ,Bonds for Council 2014,Individual,3/6/2014,1,2014.0,Council At-Large
312,Anita Bonds ,Bonds for Council 2014,Individual,2/26/2014,5,2014.0,Council At-Large
313,Anita Bonds ,Bonds for Council 2014,Individual,2/10/2014,5,2014.0,Council At-Large
314,Anita Bonds ,Bonds for Council 2014,Individual,2/1/2014,5,2014.0,Council At-Large
315,Anita Bonds ,Bonds for Council 2014,Individual,2/1/2014,7,2014.0,Council At-Large
316,Anita Bonds ,Bonds for Council 2014,Individual,3/7/2014,1,2014.0,Council At-Large
317,Anita Bonds ,Bonds for Council 2014,Individual,3/8/2014,15,2014.0,Council At-Large
318,Anita Bonds ,Bonds for Council 2014,Individual,3/7/2014,1,2014.0,Council At-Large
319,Anita Bonds ,Bonds for Council 2014,Individual,3/7/2014,1,2014.0,Council At-Large
320,Anita Bonds ,Bonds for Council 2014,Individual,3/7/2014,1,2014.0,Council At-Large
321,Anita Bonds ,Bonds for Council 2014,Business,3/10/2014,1,2014.0,Council At-Large
322,Anita Bonds ,Bonds for Council 2014,Business,3/7/2014,2,2014.0,Council At-Large
323,Anita Bonds ,Bonds for Council 2014,Business,4/30/2014,25,2014.0,Council At-Large
324,Anita Bonds ,Bonds for Council 2014,Business,3/10/2014,5,2014.0,Council At-Large
325,Anita Bonds ,Bonds for Council 2014,Business,3/2/2014,2,2014.0,Council At-Large
326,Anita Bonds ,Bonds for Council 2014,Business,3/7/2014,1,2014.0,Council At-Large
327,Anita Bonds ,Bonds for Council 2014,Business,3/10/2014,5,2014.0,Council At-Large
328,Anita Bonds ,Bonds for Council 2014,Business,2/2/2014,5,2014.0,Council At-Large
329,Anita Bonds ,Bonds for Council 2014,Individual,3/10/2014,5,2014.0,Council At-Large
330,Anita Bonds ,Bonds for Council 2014,Business,3/6/2014,5,2014.0,Council At-Large
331,Anita Bonds ,Bonds for Council 2014,Business,3/7/2014,25,2014.0,Council At-Large
332,Anita Bonds ,Bonds for Council 2014,Business,3/7/2014,1,2014.0,Council At-Large
333,Anita Bonds ,Bonds for Council 2014,Business,3/10/2014,25,2014.0,Council At-Large
334,Anita Bonds ,Bonds for Council 2014,Business,3/3/2014,1,2014.0,Council At-Large
335,Anita Bonds ,Bonds for Council 2014,Individual,3/7/2014,5,2014.0,Council At-Large
336,Anita Bonds ,Bonds for Council 2014,Individual,3/10/2014,5,2014.0,Council At-Large
337,Anita Bonds ,Bonds for Council 2014,Individual,3/10/2014,5,2014.0,Council At-Large
338,Anita Bonds ,Bonds for Council 2014,Individual,3/10/2014,5,2014.0,Council At-Large
339,Anita Bonds ,Bonds for Council 2014,Individual,3/10/2014,5,2014.0,Council At-Large
340,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,25,2014.0,Council At-Large
341,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,25,2014.0,Council At-Large
342,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,75,2014.0,Council At-Large
343,Anita Bonds ,Bonds for Council 2014,Individual,4/30/2014,15,2014.0,Council At-Large
344,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
345,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
346,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
347,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
348,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
349,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,15,2014.0,Council At-Large
350,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
351,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,25,2014.0,Council At-Large
352,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
353,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
354,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
355,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
356,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
357,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
358,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
359,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
360,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
361,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
362,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
363,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
364,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
365,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
366,Anita Bonds ,Bonds for Council 2014,Individual,3/20/2014,3,2014.0,Council At-Large
367,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
368,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
369,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
370,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,1,2014.0,Council At-Large
371,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
372,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
373,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
374,Anita Bonds ,Bonds for Council 2014,Individual,3/5/2014,5,2014.0,Council At-Large
375,Anita Bonds ,Bonds for Council 2014,Labor Sponsored PAC,2/13/2014,5,2014.0,Council At-Large
376,Anita Bonds ,Bonds for Council 2014,Individual,11/12/2013,1,2014.0,Council At-Large
377,Anita Bonds ,Bonds for Council 2014,Individual,11/12/2013,25,2014.0,Council At-Large
378,Anita Bonds ,Bonds for Council 2014,Individual,11/12/2013,2,2014.0,Council At-Large
379,Anita Bonds ,Bonds for Council 2014,Individual,11/7/2013,25,2014.0,Council At-Large
380,Anita Bonds ,Bonds for Council 2014,Corporation,11/22/2013,25,2014.0,Council At-Large
381,Anita Bonds ,Bonds for Council 2014,Corporation,11/14/2013,25,2014.0,Council At-Large
382,Anita Bonds ,Bonds for Council 2014,Corporate Sponsored PAC,11/11/2013,25,2014.0,Council At-Large
383,Brian Hart ,Brian Hart for DC,Individual,6/10/2014,20.14,2014.0,Council At-Large
384,Brian Hart ,Brian Hart for DC,Individual,6/10/2014,5,2014.0,Council At-Large
385,Brian Hart ,Brian Hart for DC,Individual,6/10/2014,1,2014.0,Council At-Large
386,Brian Hart ,Brian Hart for DC,Individual,6/10/2014,5,2014.0,Council At-Large
387,Brian Hart ,Brian Hart for DC,Individual,6/10/2014,15,2014.0,Council At-Large
388,Brian Hart ,Brian Hart for DC,Individual,6/10/2014,1,2014.0,Council At-Large
389,Brian Hart ,Brian Hart for DC,Candidate,3/10/2014,14,2014.0,Council At-Large
390,Brian Hart ,Brian Hart for DC,Individual,3/10/2014,2,2014.0,Council At-Large
391,Brian Hart ,Brian Hart for DC,Individual,3/9/2014,1,2014.0,Council At-Large
392,Brian Hart ,Brian Hart for DC,Individual,2/24/2014,5,2014.0,Council At-Large
393,Brian Hart ,Brian Hart for DC,Individual,2/21/2014,5,2014.0,Council At-Large
394,Brian Hart ,Brian Hart for DC,Individual,6/5/2014,20.14,2014.0,Council At-Large
395,Brian Hart ,Brian Hart for DC,Individual,6/5/2014,25,2014.0,Council At-Large
396,Brian Hart ,Brian Hart for DC,Individual,6/5/2014,2,2014.0,Council At-Large
397,Brian Hart ,Brian Hart for DC,Individual,6/5/2014,5,2014.0,Council At-Large
398,Brian Hart ,Brian Hart for DC,Individual,6/4/2014,25,2014.0,Council At-Large
399,Brian Hart ,Brian Hart for DC,Individual,6/4/2014,1,2014.0,Council At-Large
400,Brian Hart ,Brian Hart for DC,Individual,5/8/2014,5,2014.0,Council At-Large
401,Brian Hart ,Brian Hart for DC,Individual,5/13/2014,1,2014.0,Council At-Large
402,Brian Hart ,Brian Hart for DC,Individual,5/16/2014,1,2014.0,Council At-Large
403,Brian Hart ,Brian Hart for DC,Individual,5/16/2014,25,2014.0,Council At-Large
404,Brian Hart ,Brian Hart for DC,Individual,5/20/2014,25,2014.0,Council At-Large
405,Brian Hart ,Brian Hart for DC,Individual,5/28/2014,25,2014.0,Council At-Large
406,Brian Hart ,Brian Hart for DC,Individual,5/28/2014,1,2014.0,Council At-Large
407,Brian Hart ,Brian Hart for DC,Individual,5/29/2014,1,2014.0,Council At-Large
408,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,25,2014.0,Council At-Large
409,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,5,2014.0,Council At-Large
410,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,5,2014.0,Council At-Large
411,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,5,2014.0,Council At-Large
412,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,25,2014.0,Council At-Large
413,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,25,2014.0,Council At-Large
414,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,5,2014.0,Council At-Large
415,Brian Hart ,Brian Hart for DC,Individual,6/4/2014,5,2014.0,Council At-Large
416,Brian Hart ,Brian Hart for DC,Individual,5/29/2014,1,2014.0,Council At-Large
417,Brian Hart ,Brian Hart for DC,Individual,5/30/2014,5,2014.0,Council At-Large
418,Brian Hart ,Brian Hart for DC,Individual,3/13/2014,1,2014.0,Council At-Large
419,Brian Hart ,Brian Hart for DC,Individual,3/13/2014,25,2014.0,Council At-Large
420,Brian Hart ,Brian Hart for DC,Individual,3/27/2014,25,2014.0,Council At-Large
421,Brian Hart ,Brian Hart for DC,Individual,3/12/2014,5,2014.0,Council At-Large
422,Brian Hart ,Brian Hart for DC,Individual,5/15/2014,45,2014.0,Council At-Large
423,Brian Hart ,Brian Hart for DC,Individual,5/8/2014,5,2014.0,Council At-Large
424,Brian Hart ,Brian Hart for DC,Individual,4/29/2014,5,2014.0,Council At-Large
425,Brian Hart ,Brian Hart for DC,Individual,4/29/2014,25,2014.0,Council At-Large
426,Brian Hart ,Brian Hart for DC,Individual,4/29/2014,15,2014.0,Council At-Large
427,Brian Hart ,Brian Hart for DC,Individual,5/5/2014,9,2014.0,Council At-Large
428,Brian Hart ,Brian Hart for DC,Individual,5/15/2014,1,2014.0,Council At-Large
429,Brian Hart ,Brian Hart for DC,Individual,6/4/2014,25,2014.0,Council At-Large
430,Brian Hart ,Brian Hart for DC,Individual,6/5/2014,20.14,2014.0,Council At-Large
431,Brian Hart ,Brian Hart for DC,Individual,6/6/2014,25,2014.0,Council At-Large
432,Brian Hart ,Brian Hart for DC,Individual,6/7/2014,20.14,2014.0,Council At-Large
433,Brian Hart ,Brian Hart for DC,Individual,6/7/2014,1,2014.0,Council At-Large
434,Brian Hart ,Brian Hart for DC,Individual,5/20/2014,1,2014.0,Council At-Large
435,Brian Hart ,Brian Hart for DC,Individual,5/28/2014,2,2014.0,Council At-Large
436,Brian Hart ,Brian Hart for DC,Individual,4/28/2014,1,2014.0,Council At-Large
437,Brian Hart ,Brian Hart for DC,Individual,5/1/2014,1,2014.0,Council At-Large
438,Brian Hart ,Brian Hart for DC,Individual,5/14/2014,1,2014.0,Council At-Large
439,Brian Hart ,Brian Hart for DC,Individual,5/5/2014,1,2014.0,Council At-Large
440,Brian Hart ,Brian Hart for DC,Individual,5/28/2014,25,2014.0,Council At-Large
441,Brian Hart ,Brian Hart for DC,Individual,5/28/2014,25,2014.0,Council At-Large
442,Brian Hart ,Brian Hart for DC,Individual,5/28/2014,1,2014.0,Council At-Large
443,Brian Hart ,Brian Hart for DC,Individual,5/27/2014,1,2014.0,Council At-Large
444,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,5,2014.0,Council At-Large
445,Brian Hart ,Brian Hart for DC,Individual,6/4/2014,25,2014.0,Council At-Large
446,Brian Hart ,Brian Hart for DC,Individual,6/6/2014,25,2014.0,Council At-Large
447,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,1,2014.0,Council At-Large
448,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,1,2014.0,Council At-Large
449,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,15,2014.0,Council At-Large
450,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,5,2014.0,Council At-Large
451,Brian Hart ,Brian Hart for DC,Individual,6/5/2014,1,2014.0,Council At-Large
452,Brian Hart ,Brian Hart for DC,Individual,4/16/2014,508,2014.0,Council At-Large
453,Brian Hart ,Brian Hart for DC,Corporation,6/4/2014,5,2014.0,Council At-Large
454,Brian Hart ,Brian Hart for DC,Corporation,6/4/2014,5,2014.0,Council At-Large
455,Brian Hart ,Brian Hart for DC,Individual,6/3/2014,2,2014.0,Council At-Large
456,Brian Hart ,Brian Hart for DC,Other,2/22/2014,1,2014.0,Council At-Large
457,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,25,2014.0,Council At-Large
458,Brian Hart ,Brian Hart for DC,Individual,3/9/2014,2,2014.0,Council At-Large
459,Brian Hart ,Brian Hart for DC,Individual,3/4/2014,5,2014.0,Council At-Large
460,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,5,2014.0,Council At-Large
461,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,5,2014.0,Council At-Large
462,Brian Hart ,Brian Hart for DC,Individual,3/5/2014,25,2014.0,Council At-Large
463,Brian Hart ,Brian Hart for DC,Individual,5/29/2014,5,2014.0,Council At-Large
464,Brian Hart ,Brian Hart for DC,Individual,3/7/2014,1,2014.0,Council At-Large
465,Brian Hart ,Brian Hart for DC,Individual,3/4/2014,2,2014.0,Council At-Large
466,Brian Hart ,Brian Hart for DC,Individual,3/9/2014,2,2014.0,Council At-Large
467,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,1,2014.0,Council At-Large
468,Brian Hart ,Brian Hart for DC,Individual,3/9/2014,75,2014.0,Council At-Large
469,Brian Hart ,Brian Hart for DC,Individual,6/10/2014,5,2014.0,Council At-Large
470,Brian Hart ,Brian Hart for DC,Individual,3/10/2014,5,2014.0,Council At-Large
471,Brian Hart ,Brian Hart for DC,Individual,2/21/2014,35,2014.0,Council At-Large
472,Brian Hart ,Brian Hart for DC,Individual,2/25/2014,5,2014.0,Council At-Large
473,Brian Hart ,Brian Hart for DC,Individual,3/5/2014,5,2014.0,Council At-Large
474,Brian Hart ,Brian Hart for DC,Individual,2/25/2014,5,2014.0,Council At-Large
475,Brian Hart ,Brian Hart for DC,Individual,2/24/2014,25,2014.0,Council At-Large
476,Brian Hart ,Brian Hart for DC,Individual,3/10/2014,75,2014.0,Council At-Large
477,Brian Hart ,Brian Hart for DC,Individual,3/10/2014,1,2014.0,Council At-Large
478,Brian Hart ,Brian Hart for DC,Individual,3/4/2014,25,2014.0,Council At-Large
479,Brian Hart ,Brian Hart for DC,Individual,2/24/2014,5,2014.0,Council At-Large
480,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,2,2014.0,Council At-Large
481,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,25,2014.0,Council At-Large
482,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,5,2014.0,Council At-Large
483,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,5,2014.0,Council At-Large
484,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,125,2014.0,Council At-Large
485,Brian Hart ,Brian Hart for DC,Individual,2/22/2014,1,2014.0,Council At-Large
486,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,1,2014.0,Council At-Large
487,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,1,2014.0,Council At-Large
488,Brian Hart ,Brian Hart for DC,Individual,6/9/2014,5,2014.0,Council At-Large
489,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,1,2014.0,Council At-Large
490,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,2,2014.0,Council At-Large
491,Brian Hart ,Brian Hart for DC,Individual,3/4/2014,5,2014.0,Council At-Large
492,Brian Hart ,Brian Hart for DC,Individual,3/4/2014,5,2014.0,Council At-Large
493,Brian Hart ,Brian Hart for DC,Individual,3/3/2014,5,2014.0,Council At-Large
494,Brian Hart ,Brian Hart for DC,Individual,3/2/2014,5,2014.0,Council At-Large
495,Brian Hart ,Brian Hart for DC,Individual,2/28/2014,5,2014.0,Council At-Large
496,Brian Hart ,Brian Hart for DC,Individual,3/6/2014,5,2014.0,Council At-Large
497,Brian Hart ,Brian Hart for DC,Individual,3/6/2014,5,2014.0,Council At-Large
498,Brian Hart ,Brian Hart for DC,Individual,5/21/2014,1,2014.0,Council At-Large
499,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,1,2014.0,Council At-Large
500,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,5,2014.0,Council At-Large
501,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,1,2014.0,Council At-Large
502,Brian Hart ,Brian Hart for DC,Individual,2/27/2014,5,2014.0,Council At-Large
503,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,1,2014.0,Council At-Large
504,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,1,2014.0,Council At-Large
505,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,501,2014.0,Council At-Large
506,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,75,2014.0,Council At-Large
507,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,1,2014.0,Council At-Large
508,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,5,2014.0,Council At-Large
509,Brian Hart ,Brian Hart for DC,Individual,3/8/2014,25,2014.0,Council At-Large
510,Brian Hart ,Brian Hart for DC,Individual,2/22/2014,1,2014.0,Council At-Large
511,Brian Hart ,Brian Hart for DC,Individual,2/22/2014,1,2014.0,Council At-Large
512,Brian Hart ,Brian Hart for DC,Individual,2/22/2014,2,2014.0,Council At-Large
